Data zamówienia,Data księgowania,ID Zamówienia,Sklep ID,Produkt ID,Liczba jednostek,Cena jednostkowa,Cena zakupu
19.03.2023,20.03.2023,46340,1,61,1.0,4.750,1.6840935
14.03.2023,15.03.2023,42749,4,34,1.0,2.450,0.68978525
18.03.2023,20.03.2023,45673,3,42,2.0,2.500,0.5876775
09.03.2023,10.03.2023,39326,4,24,2.0,3.000,0.844635
23.03.2023,28.03.2023,49559,2,24,0.0,3.000,0.844635
01.03.2023,03.03.2023,33870,6,76,0.0,3.500,1.54539
30.03.2023,02.04.2023,54292,6,70,0.0,3.250,1.4350049999999999
05.03.2023,07.03.2023,36927,1,76,1.0,3.500,1.54539
09.03.2023,12.03.2023,39390,6,79,1.0,4.690,2.0708226
25.03.2023,28.03.2023,50720,5,39,2.0,4.250,1.19656625
15.03.2023,17.03.2023,43996,5,61,2.0,4.750,1.6840935
03.03.2023,05.03.2023,35209,2,60,2.0,3.750,1.3295474999999999
08.03.2023,11.03.2023,38395,5,52,2.0,2.500,0.5876775
07.03.2023,08.03.2023,37958,4,71,1.0,3.750,1.655775
23.03.2023,24.03.2023,49437,5,37,1.0,3.000,0.844635
16.03.2023,18.03.2023,44329,7,48,1.0,2.500,0.5876775
13.03.2023,15.03.2023,41954,5,45,1.0,3.000,0.705213
07.03.2023,09.03.2023,38062,3,30,1.0,3.000,0.844635
19.03.2023,21.03.2023,46273,1,47,1.0,3.000,0.705213
14.03.2023,17.03.2023,43091,7,32,3.0,3.000,0.844635
21.03.2023,22.03.2023,48016,6,24,2.0,3.000,0.844635
09.03.2023,11.03.2023,39772,5,69,1.0,4.060,1.7926523999999997
15.03.2023,20.03.2023,43603,6,63,1.0,0.800,0.36363680000000004
03.03.2023,08.03.2023,35382,1,74,1.0,3.500,1.54539
16.03.2023,20.03.2023,44519,2,69,1.0,3.250,1.4350049999999999
05.03.2023,06.03.2023,37046,5,52,2.0,2.500,0.5876775
05.03.2023,07.03.2023,36517,2,22,0.0,2.000,0.56309
22.03.2023,23.03.2023,48485,4,51,0.0,3.000,0.705213
01.03.2023,04.03.2023,33999,5,46,1.0,2.500,0.5876775
13.03.2023,15.03.2023,42316,1,53,1.0,3.000,0.705213
17.03.2023,20.03.2023,45330,5,71,1.0,3.750,1.655775
13.03.2023,14.03.2023,42548,1,49,0.0,3.000,0.705213
06.03.2023,08.03.2023,37175,6,45,1.0,3.000,0.705213
05.03.2023,08.03.2023,36547,4,26,1.0,3.000,0.844635
05.03.2023,08.03.2023,37008,6,56,1.0,2.550,0.59943105
03.03.2023,05.03.2023,35079,2,56,2.0,2.550,0.59943105
09.03.2023,14.03.2023,39713,4,47,2.0,3.000,0.705213
23.03.2023,25.03.2023,49566,6,51,2.0,3.000,0.705213
04.03.2023,05.03.2023,36143,4,55,1.0,4.000,0.940284
25.03.2023,27.03.2023,50672,4,31,2.0,2.200,0.619399
26.03.2023,28.03.2023,51721,4,75,1.0,3.500,1.54539
08.03.2023,11.03.2023,39022,2,60,1.0,3.750,1.3295474999999999
11.03.2023,13.03.2023,40749,5,78,1.0,4.500,1.9869299999999999
14.03.2023,15.03.2023,43036,1,40,2.0,3.750,1.0557937499999999
29.03.2023,31.03.2023,53561,1,22,2.0,2.000,0.56309
27.03.2023,30.03.2023,51972,5,25,2.0,2.200,0.619399
08.03.2023,10.03.2023,null,4,73,1.0,3.750,1.655775
10.03.2023,13.03.2023,40462,6,53,1.0,3.000,0.705213
21.03.2023,23.03.2023,47861,7,71,1.0,3.750,1.655775
28.03.2023,31.03.2023,52935,5,61,1.0,4.750,1.6840935
28.03.2023,31.03.2023,52887,4,44,2.0,2.500,0.5876775
11.03.2023,15.03.2023,41046,5,57,2.0,3.100,0.7287201
15.03.2023,18.03.2023,43590,6,42,2.0,2.500,0.5876775
21.03.2023,23.03.2023,47777,1,53,0.0,3.000,0.705213
22.03.2023,24.03.2023,48692,1,39,1.0,4.250,1.19656625
25.03.2023,26.03.2023,50529,6,26,2.0,3.000,0.844635
08.03.2023,12.03.2023,39042,7,33,1.0,3.500,0.9854075
30.03.2023,02.04.2023,53928,2,72,1.0,3.250,1.4350049999999999
14.03.2023,17.03.2023,43256,6,74,1.0,3.500,1.54539
16.03.2023,19.03.2023,44195,6,84,1.0,0.800,0.36363680000000004
17.03.2023,20.03.2023,null,6,69,0.0,3.250,1.4350049999999999
19.03.2023,21.03.2023,46695,5,36,1.0,3.750,1.0557937499999999
14.03.2023,16.03.2023,42639,4,41,2.0,4.250,1.19656625
14.03.2023,17.03.2023,43269,7,84,2.0,0.800,0.36363680000000004
25.03.2023,27.03.2023,50547,1,28,2.0,2.000,0.56309
04.03.2023,05.03.2023,36122,6,60,2.0,3.750,1.3295474999999999
03.03.2023,07.03.2023,35324,4,41,2.0,4.250,1.19656625
26.03.2023,27.03.2023,51513,7,54,2.0,2.500,0.5876775
17.03.2023,21.03.2023,45460,1,43,1.0,3.000,0.705213
24.03.2023,28.03.2023,50012,4,71,1.0,3.750,1.655775
19.03.2023,21.03.2023,46559,6,50,1.0,2.500,0.5876775
30.03.2023,01.04.2023,54159,6,34,1.0,2.450,0.68978525
21.03.2023,22.03.2023,48065,3,6,1.0,21.000,11.645487000000001
01.03.2023,06.03.2023,34121,2,26,2.0,3.000,0.844635
09.03.2023,10.03.2023,39148,6,87,2.0,3.000,0.844635
28.03.2023,31.03.2023,52748,5,30,2.0,3.000,0.844635
28.03.2023,29.03.2023,52786,4,69,1.0,3.250,1.4350049999999999
11.03.2023,13.03.2023,40621,2,38,1.0,3.750,1.0557937499999999
08.03.2023,12.03.2023,38648,7,60,1.0,3.750,1.3295474999999999
18.03.2023,22.03.2023,46050,2,36,1.0,3.750,1.0557937499999999
06.03.2023,08.03.2023,37454,5,27,1.0,3.500,0.9854075
17.03.2023,21.03.2023,45027,6,72,0.0,3.250,1.4350049999999999
07.03.2023,10.03.2023,37921,7,75,1.0,3.500,1.54539
17.03.2023,18.03.2023,45497,6,25,2.0,2.200,0.619399
06.03.2023,07.03.2023,37627,7,58,2.0,3.500,1.2409109999999999
27.03.2023,30.03.2023,52521,6,44,1.0,2.500,0.5876775
08.03.2023,12.03.2023,38676,7,47,0.0,3.000,0.705213
26.03.2023,29.03.2023,null,6,49,0.0,3.000,0.705213
25.03.2023,27.03.2023,50776,4,56,2.0,2.550,0.59943105
14.03.2023,17.03.2023,null,4,51,0.0,3.000,0.705213
26.03.2023,29.03.2023,51242,7,61,1.0,4.750,1.6840935
14.03.2023,17.03.2023,43022,1,59,1.0,4.500,1.595457
15.03.2023,18.03.2023,43336,5,14,1.0,8.950,2.9756243999999996
13.03.2023,15.03.2023,42402,1,72,1.0,3.250,1.4350049999999999
16.03.2023,21.03.2023,44414,3,59,1.0,4.500,1.595457
24.03.2023,27.03.2023,49967,5,75,1.0,3.500,1.54539
11.03.2023,14.03.2023,40835,1,65,1.0,0.800,0.36363680000000004
26.03.2023,27.03.2023,51617,3,63,1.0,0.800,0.36363680000000004
28.03.2023,29.03.2023,52626,6,40,0.0,3.750,1.0557937499999999
13.03.2023,16.03.2023,42088,4,59,2.0,4.500,1.595457
07.03.2023,09.03.2023,38203,7,27,2.0,3.500,0.9854075
28.03.2023,31.03.2023,52932,2,26,1.0,3.000,0.844635
04.03.2023,07.03.2023,36246,3,52,1.0,2.500,0.5876775
23.03.2023,27.03.2023,49497,7,54,1.0,2.500,0.5876775
09.03.2023,13.03.2023,39290,5,43,1.0,3.000,0.705213
19.03.2023,21.03.2023,46252,3,51,2.0,3.000,0.705213
20.03.2023,21.03.2023,47635,5,55,2.0,4.000,0.940284
31.03.2023,02.04.2023,54423,7,55,2.0,4.000,0.940284
22.03.2023,23.03.2023,48688,1,61,1.0,4.750,1.6840935
12.03.2023,15.03.2023,41656,7,45,2.0,3.000,0.705213
07.03.2023,10.03.2023,38064,1,36,1.0,3.750,1.0557937499999999
26.03.2023,27.03.2023,51565,7,84,1.0,0.800,0.36363680000000004
17.03.2023,22.03.2023,44828,6,75,1.0,3.500,1.54539
20.03.2023,21.03.2023,47461,7,63,1.0,0.800,0.36363680000000004
22.03.2023,23.03.2023,48745,1,59,0.0,4.500,1.595457
11.03.2023,12.03.2023,40900,2,63,2.0,0.800,0.36363680000000004
05.03.2023,07.03.2023,36702,4,25,2.0,2.200,0.619399
18.03.2023,21.03.2023,45733,1,44,1.0,2.500,0.5876775
10.03.2023,11.03.2023,40194,5,37,1.0,3.000,0.844635
02.03.2023,07.03.2023,34942,1,52,1.0,2.500,0.5876775
19.03.2023,20.03.2023,46296,4,37,1.0,3.000,0.844635
10.03.2023,13.03.2023,40323,7,42,1.0,2.500,0.5876775
11.03.2023,13.03.2023,null,6,54,1.0,2.500,0.5876775
29.03.2023,02.04.2023,53660,1,39,1.0,4.250,1.19656625
03.03.2023,05.03.2023,35422,1,30,2.0,3.000,0.844635
17.03.2023,21.03.2023,45191,5,64,1.0,0.800,0.36363680000000004
23.03.2023,25.03.2023,49067,5,79,1.0,3.750,1.655775
03.03.2023,04.03.2023,null,7,27,1.0,3.500,0.9854075
12.03.2023,15.03.2023,41501,6,59,1.0,4.500,1.595457
01.03.2023,06.03.2023,33786,5,75,1.0,3.500,1.54539
25.03.2023,27.03.2023,50655,1,27,1.0,3.500,0.9854075
26.03.2023,27.03.2023,51678,4,36,2.0,3.750,1.0557937499999999
22.03.2023,25.03.2023,48653,7,36,2.0,3.750,1.0557937499999999
06.03.2023,08.03.2023,37313,3,46,2.0,2.500,0.5876775
04.03.2023,06.03.2023,null,4,40,2.0,3.750,1.0557937499999999
14.03.2023,16.03.2023,42795,2,39,2.0,4.250,1.19656625
22.03.2023,25.03.2023,48479,6,49,2.0,3.000,0.705213
19.03.2023,22.03.2023,46843,6,22,0.0,2.000,0.56309
10.03.2023,15.03.2023,40167,6,57,2.0,3.100,0.7287201
02.03.2023,04.03.2023,null,1,45,0.0,3.000,0.705213
16.03.2023,17.03.2023,44403,7,47,2.0,3.000,0.705213
05.03.2023,06.03.2023,null,1,37,2.0,3.000,0.844635
09.03.2023,11.03.2023,39462,4,58,1.0,3.500,1.2409109999999999
22.03.2023,25.03.2023,48454,5,11,1.0,8.950,2.9756243999999996
17.03.2023,18.03.2023,45235,2,78,0.0,4.500,1.9869299999999999
31.03.2023,02.04.2023,54830,4,74,1.0,3.500,1.54539
29.03.2023,01.04.2023,53747,4,41,2.0,4.250,1.19656625
19.03.2023,22.03.2023,46901,7,48,2.0,2.500,0.5876775
25.03.2023,27.03.2023,50462,2,36,2.0,3.750,1.0557937499999999
14.03.2023,16.03.2023,43025,4,63,2.0,0.800,0.36363680000000004
27.03.2023,28.03.2023,52451,7,58,2.0,3.500,1.2409109999999999
13.03.2023,16.03.2023,42335,7,63,2.0,0.800,0.36363680000000004
18.03.2023,20.03.2023,45770,6,35,2.0,3.100,0.8727895
05.03.2023,07.03.2023,37070,4,39,1.0,4.250,1.19656625
04.03.2023,06.03.2023,null,7,73,1.0,3.750,1.655775
02.03.2023,06.03.2023,34647,7,51,1.0,3.000,0.705213
14.03.2023,15.03.2023,43323,7,71,0.0,3.750,1.655775
16.03.2023,17.03.2023,44107,5,7,1.0,19.750,10.95230325
24.03.2023,26.03.2023,50045,5,31,2.0,2.200,0.619399
23.03.2023,24.03.2023,49615,5,38,1.0,3.750,1.0557937499999999
12.03.2023,13.03.2023,41569,4,78,1.0,4.500,1.9869299999999999
19.03.2023,20.03.2023,46530,1,70,1.0,3.250,1.4350049999999999
03.03.2023,06.03.2023,35619,6,23,0.0,2.500,0.7038625
30.03.2023,03.04.2023,54249,2,35,2.0,3.100,0.8727895
06.03.2023,08.03.2023,37541,5,48,2.0,2.500,0.5876775
18.03.2023,20.03.2023,45647,5,34,2.0,2.450,0.68978525
11.03.2023,13.03.2023,40838,7,38,2.0,3.750,1.0557937499999999
28.03.2023,31.03.2023,53010,4,48,1.0,2.500,0.5876775
06.03.2023,09.03.2023,37236,6,42,1.0,2.500,0.5876775
27.03.2023,30.03.2023,52100,1,43,2.0,3.000,0.705213
10.03.2023,13.03.2023,40025,6,35,1.0,3.100,0.8727895
24.03.2023,28.03.2023,49827,5,47,2.0,3.000,0.705213
07.03.2023,09.03.2023,38153,5,33,2.0,3.500,0.9854075
13.03.2023,15.03.2023,42069,3,60,1.0,3.750,1.3295474999999999
24.03.2023,27.03.2023,49978,5,78,1.0,4.500,1.9869299999999999
29.03.2023,01.04.2023,53311,7,78,1.0,4.500,1.9869299999999999
05.03.2023,06.03.2023,36981,4,23,2.0,2.500,0.7038625
22.03.2023,25.03.2023,48896,7,36,2.0,3.750,1.0557937499999999
26.03.2023,28.03.2023,51172,6,48,2.0,2.500,0.5876775
24.03.2023,25.03.2023,49729,7,48,2.0,2.500,0.5876775
13.03.2023,15.03.2023,42302,7,47,1.0,3.000,0.705213
05.03.2023,06.03.2023,37016,7,26,1.0,3.000,0.844635
07.03.2023,08.03.2023,37995,2,53,1.0,3.000,0.705213
12.03.2023,15.03.2023,41568,4,49,1.0,3.000,0.705213
04.03.2023,08.03.2023,null,1,46,1.0,2.500,0.5876775
29.03.2023,01.04.2023,53219,4,26,1.0,3.000,0.844635
26.03.2023,28.03.2023,51298,6,42,1.0,2.500,0.5876775
27.03.2023,29.03.2023,52091,6,87,1.0,3.000,0.844635
24.03.2023,28.03.2023,49770,5,41,1.0,4.250,1.19656625
29.03.2023,30.03.2023,53540,7,50,2.0,2.500,0.5876775
09.03.2023,10.03.2023,39100,4,28,1.0,2.000,0.56309
13.03.2023,14.03.2023,42443,6,55,0.0,4.000,0.940284
31.03.2023,04.04.2023,54957,5,44,2.0,2.500,0.5876775
30.03.2023,01.04.2023,54113,1,31,3.0,2.200,0.619399
30.03.2023,03.04.2023,53790,4,30,2.0,3.000,0.844635
09.03.2023,13.03.2023,39279,1,75,1.0,4.380,1.9339452
30.03.2023,01.04.2023,54066,4,40,1.0,3.750,1.0557937499999999
09.03.2023,12.03.2023,39660,4,20,1.0,7.600,5.4920792
26.03.2023,29.03.2023,51597,7,74,1.0,3.500,1.54539
24.03.2023,25.03.2023,49741,4,59,2.0,4.500,1.595457
23.03.2023,24.03.2023,49336,5,60,2.0,3.750,1.3295474999999999
23.03.2023,26.03.2023,49405,6,46,2.0,2.500,0.5876775
11.03.2023,14.03.2023,41002,2,58,2.0,3.500,1.2409109999999999
13.03.2023,15.03.2023,42100,6,54,2.0,2.500,0.5876775
17.03.2023,20.03.2023,45171,1,39,2.0,4.250,1.19656625
27.03.2023,30.03.2023,52043,7,71,1.0,3.750,1.655775
28.03.2023,31.03.2023,52768,2,71,1.0,3.750,1.655775
26.03.2023,28.03.2023,51220,4,46,1.0,2.500,0.5876775
25.03.2023,28.03.2023,50695,1,53,1.0,3.000,0.705213
10.03.2023,12.03.2023,40281,7,23,1.0,2.500,0.7038625
27.03.2023,28.03.2023,52068,4,37,1.0,3.000,0.844635
04.03.2023,07.03.2023,36076,7,30,1.0,3.000,0.844635
23.03.2023,25.03.2023,49641,1,37,1.0,3.000,0.844635
25.03.2023,27.03.2023,50915,4,48,1.0,2.500,0.5876775
23.03.2023,27.03.2023,49089,6,51,2.0,3.000,0.705213
05.03.2023,06.03.2023,36404,6,49,2.0,3.000,0.705213
02.03.2023,05.03.2023,34460,5,55,1.0,4.000,0.940284
11.03.2023,13.03.2023,40866,5,78,0.0,4.500,1.9869299999999999
06.03.2023,09.03.2023,37651,2,72,1.0,3.250,1.4350049999999999
14.03.2023,15.03.2023,null,1,20,1.0,7.600,5.4920792
19.03.2023,22.03.2023,46911,1,58,2.0,3.500,1.2409109999999999
31.03.2023,02.04.2023,54770,5,35,2.0,3.100,0.8727895
27.03.2023,29.03.2023,52218,5,29,2.0,2.500,0.7038625
19.03.2023,21.03.2023,46661,3,11,1.0,8.950,2.9756243999999996
14.03.2023,16.03.2023,42736,4,51,1.0,3.000,0.705213
28.03.2023,31.03.2023,52911,6,45,1.0,3.000,0.705213
10.03.2023,12.03.2023,40171,4,54,1.0,2.500,0.5876775
05.03.2023,08.03.2023,36540,7,22,1.0,2.000,0.56309
21.03.2023,23.03.2023,47785,6,28,1.0,2.000,0.56309
22.03.2023,25.03.2023,49009,2,87,1.0,2.100,0.5912445
08.03.2023,13.03.2023,38825,6,36,0.0,3.750,1.0557937499999999
07.03.2023,08.03.2023,38065,4,38,0.0,3.750,1.0557937499999999
14.03.2023,15.03.2023,43090,6,50,0.0,2.500,0.5876775
21.03.2023,24.03.2023,47875,7,59,2.0,4.500,1.595457
29.03.2023,01.04.2023,53495,4,23,0.0,2.500,0.7038625
16.03.2023,19.03.2023,44795,2,50,2.0,2.500,0.5876775
15.03.2023,18.03.2023,43817,5,46,2.0,2.500,0.5876775
26.03.2023,28.03.2023,51671,7,22,2.0,2.000,0.56309
31.03.2023,04.04.2023,54572,4,47,1.0,3.000,0.705213
16.03.2023,20.03.2023,null,1,26,1.0,3.000,0.844635
09.03.2023,11.03.2023,39565,5,52,0.0,2.500,0.5876775
01.03.2023,02.03.2023,34271,5,47,1.0,3.000,0.705213
20.03.2023,23.03.2023,47250,7,48,1.0,2.500,0.5876775
31.03.2023,04.04.2023,54625,6,53,2.0,3.000,0.705213
25.03.2023,27.03.2023,51078,4,53,2.0,3.000,0.705213
12.03.2023,14.03.2023,41896,6,79,1.0,3.750,1.655775
31.03.2023,03.04.2023,54820,5,79,1.0,3.750,1.655775
21.03.2023,22.03.2023,47931,2,81,1.0,28.000,20.56796
23.03.2023,27.03.2023,49284,2,84,1.0,0.800,0.36363680000000004
16.03.2023,19.03.2023,44311,7,61,2.0,4.750,1.6840935
11.03.2023,13.03.2023,40931,1,23,2.0,2.500,0.7038625
06.03.2023,08.03.2023,37330,1,71,1.0,3.750,1.655775
29.03.2023,31.03.2023,53681,2,43,1.0,3.000,0.705213
21.03.2023,23.03.2023,47963,4,50,1.0,2.500,0.5876775
15.03.2023,17.03.2023,43612,6,55,2.0,4.000,0.940284
09.03.2023,12.03.2023,39342,4,25,1.0,2.200,0.619399
31.03.2023,02.04.2023,54676,3,44,2.0,2.500,0.5876775
27.03.2023,29.03.2023,52142,4,39,1.0,4.250,1.19656625
19.03.2023,22.03.2023,46768,4,32,2.0,3.000,0.844635
14.03.2023,16.03.2023,43248,6,63,1.0,0.800,0.36363680000000004
26.03.2023,29.03.2023,51440,2,70,1.0,3.250,1.4350049999999999
30.03.2023,01.04.2023,54067,3,36,1.0,3.750,1.0557937499999999
14.03.2023,17.03.2023,42659,1,39,2.0,4.250,1.19656625
22.03.2023,27.03.2023,48851,1,38,2.0,3.750,1.0557937499999999
13.03.2023,14.03.2023,42546,5,52,0.0,2.500,0.5876775
16.03.2023,17.03.2023,44258,7,61,2.0,4.750,1.6840935
04.03.2023,07.03.2023,36027,5,54,2.0,2.500,0.5876775
18.03.2023,19.03.2023,45785,4,54,1.0,2.500,0.5876775
20.03.2023,23.03.2023,46959,6,71,1.0,3.750,1.655775
23.03.2023,25.03.2023,49470,6,54,1.0,2.500,0.5876775
27.03.2023,28.03.2023,51959,4,45,1.0,3.000,0.705213
21.03.2023,23.03.2023,47937,5,49,1.0,3.000,0.705213
28.03.2023,30.03.2023,52699,3,29,1.0,2.500,0.7038625
31.03.2023,04.04.2023,54893,1,29,1.0,2.500,0.7038625
23.03.2023,25.03.2023,49134,1,61,1.0,4.750,1.6840935
24.03.2023,27.03.2023,50316,2,49,2.0,3.000,0.705213
17.03.2023,18.03.2023,45076,7,56,1.0,2.550,0.59943105
22.03.2023,25.03.2023,48705,4,51,2.0,3.000,0.705213
25.03.2023,26.03.2023,50911,2,44,2.0,2.500,0.5876775
26.03.2023,28.03.2023,51554,2,87,2.0,3.000,0.844635
23.03.2023,25.03.2023,49561,4,70,1.0,3.250,1.4350049999999999
27.03.2023,30.03.2023,52457,1,36,1.0,3.750,1.0557937499999999
12.03.2023,13.03.2023,41730,4,82,1.0,12.000,8.81484
06.03.2023,09.03.2023,37646,1,78,1.0,4.500,1.9869299999999999
02.03.2023,05.03.2023,34590,6,60,1.0,3.750,1.3295474999999999
19.03.2023,20.03.2023,46743,1,69,0.0,3.250,1.4350049999999999
09.03.2023,11.03.2023,39640,6,64,1.0,0.800,0.36363680000000004
27.03.2023,29.03.2023,52116,6,29,2.0,2.500,0.7038625
13.03.2023,16.03.2023,41914,6,58,2.0,3.500,1.2409109999999999
08.03.2023,09.03.2023,38832,5,23,1.0,2.500,0.7038625
22.03.2023,25.03.2023,48848,1,45,1.0,3.000,0.705213
07.03.2023,10.03.2023,37932,1,52,1.0,2.500,0.5876775
06.03.2023,09.03.2023,37233,2,52,1.0,2.500,0.5876775
04.03.2023,07.03.2023,36369,1,25,1.0,2.200,0.619399
05.03.2023,07.03.2023,37035,7,56,1.0,2.550,0.59943105
09.03.2023,14.03.2023,39549,6,51,2.0,3.000,0.705213
14.03.2023,17.03.2023,42745,6,28,1.0,2.000,0.56309
19.03.2023,21.03.2023,46602,1,24,2.0,3.000,0.844635
10.03.2023,14.03.2023,40545,5,12,0.0,8.950,2.9756243999999996
02.03.2023,06.03.2023,34912,7,69,1.0,3.250,1.4350049999999999
29.03.2023,03.04.2023,53423,6,38,1.0,3.750,1.0557937499999999
29.03.2023,01.04.2023,53206,1,70,1.0,3.250,1.4350049999999999
26.03.2023,27.03.2023,51608,5,59,1.0,4.500,1.595457
27.03.2023,30.03.2023,52098,5,76,1.0,3.500,1.54539
21.03.2023,23.03.2023,47764,7,61,2.0,4.750,1.6840935
10.03.2023,12.03.2023,40009,3,36,0.0,3.750,1.0557937499999999
24.03.2023,27.03.2023,49878,7,84,2.0,0.800,0.36363680000000004
15.03.2023,18.03.2023,43518,4,38,2.0,3.750,1.0557937499999999
09.03.2023,13.03.2023,39520,3,51,1.0,3.000,0.705213
15.03.2023,20.03.2023,43708,6,30,1.0,3.000,0.844635
11.03.2023,13.03.2023,40620,7,47,0.0,3.000,0.705213
08.03.2023,12.03.2023,38746,3,44,2.0,2.500,0.5876775
22.03.2023,27.03.2023,48563,7,39,1.0,4.250,1.19656625
10.03.2023,15.03.2023,40137,1,31,2.0,2.200,0.619399
21.03.2023,23.03.2023,48013,1,63,1.0,0.800,0.36363680000000004
12.03.2023,14.03.2023,41820,5,13,1.0,8.950,2.9756243999999996
16.03.2023,19.03.2023,44671,5,69,1.0,3.250,1.4350049999999999
14.03.2023,16.03.2023,42790,5,78,1.0,4.500,1.9869299999999999
30.03.2023,31.03.2023,53821,6,38,0.0,3.750,1.0557937499999999
31.03.2023,04.04.2023,54593,1,79,1.0,3.750,1.655775
15.03.2023,20.03.2023,43916,6,28,2.0,2.000,0.56309
26.03.2023,27.03.2023,null,2,61,2.0,4.750,1.6840935
12.03.2023,15.03.2023,41603,4,38,2.0,3.750,1.0557937499999999
24.03.2023,25.03.2023,49859,1,27,2.0,3.500,0.9854075
21.03.2023,22.03.2023,48203,1,36,0.0,3.750,1.0557937499999999
14.03.2023,15.03.2023,42966,6,70,1.0,3.250,1.4350049999999999
24.03.2023,26.03.2023,null,5,30,1.0,3.000,0.844635
28.03.2023,29.03.2023,53070,4,23,1.0,2.500,0.7038625
30.03.2023,01.04.2023,54298,7,61,1.0,4.750,1.6840935
18.03.2023,21.03.2023,45977,2,10,1.0,10.000,5.54547
05.03.2023,08.03.2023,36807,4,47,2.0,3.000,0.705213
28.03.2023,29.03.2023,52607,7,57,2.0,3.100,0.7287201
13.03.2023,16.03.2023,42165,1,39,1.0,4.250,1.19656625
28.03.2023,31.03.2023,52589,1,87,2.0,3.000,0.844635
10.03.2023,13.03.2023,40010,5,31,2.0,2.200,0.619399
12.03.2023,14.03.2023,41708,6,69,1.0,3.250,1.4350049999999999
27.03.2023,30.03.2023,52054,2,72,1.0,3.250,1.4350049999999999
02.03.2023,05.03.2023,34783,7,59,1.0,4.500,1.595457
28.03.2023,31.03.2023,52921,6,40,2.0,3.750,1.0557937499999999
16.03.2023,19.03.2023,44240,5,87,1.0,3.000,0.844635
04.03.2023,07.03.2023,35903,7,23,1.0,2.500,0.7038625
14.03.2023,16.03.2023,42905,5,26,1.0,3.000,0.844635
09.03.2023,12.03.2023,39239,3,77,1.0,3.000,1.32462
27.03.2023,28.03.2023,51791,4,87,1.0,2.100,0.5912445
13.03.2023,15.03.2023,42471,2,55,2.0,4.000,0.940284
13.03.2023,16.03.2023,41985,1,53,2.0,3.000,0.705213
19.03.2023,21.03.2023,46389,5,39,1.0,4.250,1.19656625
03.03.2023,06.03.2023,35114,6,44,0.0,2.500,0.5876775
14.03.2023,16.03.2023,43178,1,78,1.0,4.500,1.9869299999999999
22.03.2023,26.03.2023,48597,6,58,1.0,3.500,1.2409109999999999
14.03.2023,16.03.2023,43077,3,81,1.0,23.000,16.89511
13.03.2023,14.03.2023,42417,5,76,1.0,3.500,1.54539
