Data zamówienia,Data księgowania,ID Zamówienia,Sklep ID,Produkt ID,Liczba jednostek,Cena jednostkowa,Cena zakupu
30.06.2023,04.07.2023,null,1,72,1.0,3.250,1.4350049999999999
23.06.2023,25.06.2023,140893,7,14,1.0,8.950,2.9756243999999996
10.06.2023,14.06.2023,124489,6,81,1.0,28.000,20.56796
24.06.2023,25.06.2023,141558,2,78,1.0,4.500,1.9869299999999999
12.06.2023,14.06.2023,127873,2,63,1.0,0.800,0.36363680000000004
14.06.2023,15.06.2023,129808,7,25,2.0,2.200,0.619399
01.06.2023,04.06.2023,114657,6,35,2.0,3.100,0.8727895
12.06.2023,15.06.2023,126973,6,48,0.0,2.500,0.5876775
11.06.2023,13.06.2023,126395,4,65,2.0,0.800,0.36363680000000004
29.06.2023,01.07.2023,147769,6,45,2.0,3.000,0.705213
08.06.2023,11.06.2023,122591,1,78,2.0,4.500,1.9869299999999999
03.06.2023,05.06.2023,116550,5,44,2.0,2.500,0.5876775
09.06.2023,11.06.2023,123750,4,83,2.0,14.000,10.28398
11.06.2023,14.06.2023,125945,7,23,2.0,2.500,0.7038625
03.06.2023,06.06.2023,116639,3,30,0.0,3.000,0.844635
06.06.2023,08.06.2023,119801,1,30,2.0,3.000,0.844635
17.06.2023,19.06.2023,133951,6,30,2.0,3.000,0.844635
24.06.2023,25.06.2023,null,1,44,3.0,2.500,0.5876775
06.06.2023,07.06.2023,120490,4,24,2.0,3.000,0.844635
22.06.2023,25.06.2023,140018,6,48,3.0,2.500,0.5876775
29.06.2023,03.07.2023,147639,4,50,2.0,2.500,0.5876775
11.06.2023,14.06.2023,126203,5,38,2.0,3.750,1.0557937499999999
11.06.2023,14.06.2023,126281,4,53,1.0,3.000,0.705213
26.06.2023,28.06.2023,144765,6,49,0.0,3.000,0.705213
07.06.2023,10.06.2023,120833,7,48,1.0,2.500,0.5876775
28.06.2023,30.06.2023,146965,2,43,1.0,3.000,0.705213
02.06.2023,04.06.2023,115690,4,48,1.0,2.500,0.5876775
12.06.2023,14.06.2023,127921,2,49,1.0,3.000,0.705213
09.06.2023,12.06.2023,123329,4,87,1.0,3.000,0.844635
26.06.2023,27.06.2023,144028,6,52,1.0,2.500,0.5876775
03.06.2023,04.06.2023,117397,1,49,1.0,3.000,0.705213
14.06.2023,18.06.2023,129524,4,29,1.0,2.500,0.7038625
10.06.2023,13.06.2023,125551,7,23,1.0,2.500,0.7038625
06.06.2023,07.06.2023,120676,7,42,1.0,2.500,0.5876775
28.06.2023,01.07.2023,146326,1,54,0.0,2.500,0.5876775
23.06.2023,25.06.2023,141021,5,55,2.0,4.000,0.940284
01.06.2023,05.06.2023,114915,2,35,1.0,3.100,0.8727895
09.06.2023,11.06.2023,123387,6,28,0.0,2.000,0.56309
05.06.2023,06.06.2023,118795,4,75,1.0,3.500,1.54539
08.06.2023,11.06.2023,122479,1,65,1.0,0.800,0.36363680000000004
18.06.2023,20.06.2023,null,5,55,0.0,4.000,0.940284
20.06.2023,21.06.2023,137786,6,70,1.0,3.250,1.4350049999999999
07.06.2023,09.06.2023,121654,5,41,2.0,4.250,1.19656625
26.06.2023,27.06.2023,144802,4,35,2.0,3.100,0.8727895
17.06.2023,20.06.2023,133513,2,54,0.0,2.500,0.5876775
10.06.2023,13.06.2023,124565,6,45,2.0,3.000,0.705213
25.06.2023,27.06.2023,143497,5,45,2.0,3.000,0.705213
18.06.2023,21.06.2023,134293,3,61,2.0,4.750,1.6840935
13.06.2023,14.06.2023,128582,7,31,2.0,2.200,0.619399
24.06.2023,27.06.2023,142392,1,46,0.0,2.500,0.5876775
03.06.2023,06.06.2023,116920,4,31,2.0,2.200,0.619399
14.06.2023,17.06.2023,130079,7,50,2.0,2.500,0.5876775
05.06.2023,07.06.2023,119487,1,49,1.0,3.000,0.705213
09.06.2023,11.06.2023,124285,6,44,1.0,2.500,0.5876775
23.06.2023,27.06.2023,140484,6,38,1.0,3.750,1.0557937499999999
14.06.2023,18.06.2023,129775,5,79,0.0,3.750,1.655775
03.06.2023,06.06.2023,116466,5,49,1.0,3.000,0.705213
06.06.2023,07.06.2023,119806,6,45,1.0,3.000,0.705213
26.06.2023,28.06.2023,144369,4,26,1.0,3.000,0.844635
15.06.2023,18.06.2023,130660,7,73,1.0,3.750,1.655775
21.06.2023,23.06.2023,138990,7,47,1.0,3.000,0.705213
29.06.2023,01.07.2023,147441,7,56,1.0,2.550,0.59943105
18.06.2023,21.06.2023,134614,4,56,0.0,2.550,0.59943105
06.06.2023,09.06.2023,120553,5,56,1.0,2.550,0.59943105
05.06.2023,08.06.2023,118959,6,76,1.0,3.500,1.54539
10.06.2023,12.06.2023,124803,2,55,2.0,4.000,0.940284
30.06.2023,05.07.2023,149375,6,34,1.0,2.450,0.68978525
20.06.2023,22.06.2023,137750,2,70,1.0,3.250,1.4350049999999999
20.06.2023,21.06.2023,null,1,33,1.0,3.500,0.9854075
05.06.2023,07.06.2023,118889,7,33,0.0,3.500,0.9854075
29.06.2023,03.07.2023,148236,1,41,1.0,4.250,1.19656625
11.06.2023,12.06.2023,126774,1,57,2.0,3.100,0.7287201
27.06.2023,30.06.2023,146245,7,59,1.0,4.500,1.595457
20.06.2023,21.06.2023,137686,7,72,1.0,3.250,1.4350049999999999
25.06.2023,28.06.2023,143579,1,60,2.0,3.750,1.3295474999999999
09.06.2023,13.06.2023,124344,5,49,2.0,3.000,0.705213
06.06.2023,09.06.2023,119965,5,29,2.0,2.500,0.7038625
13.06.2023,15.06.2023,128170,6,28,2.0,2.000,0.56309
18.06.2023,21.06.2023,134765,7,23,2.0,2.500,0.7038625
18.06.2023,21.06.2023,135062,5,61,2.0,4.750,1.6840935
01.06.2023,03.06.2023,114262,1,22,2.0,2.000,0.56309
17.06.2023,18.06.2023,133662,6,52,2.0,2.500,0.5876775
12.06.2023,15.06.2023,127595,7,25,2.0,2.200,0.619399
03.06.2023,06.06.2023,116405,4,50,2.0,2.500,0.5876775
23.06.2023,27.06.2023,140337,1,25,2.0,2.200,0.619399
13.06.2023,15.06.2023,128374,1,53,0.0,3.000,0.705213
01.06.2023,06.06.2023,114927,5,46,2.0,2.500,0.5876775
22.06.2023,25.06.2023,139613,1,50,2.0,2.500,0.5876775
02.06.2023,05.06.2023,115936,1,32,2.0,3.000,0.844635
17.06.2023,19.06.2023,133564,1,24,2.0,3.000,0.844635
02.06.2023,05.06.2023,116178,7,26,2.0,3.000,0.844635
14.06.2023,19.06.2023,129436,6,30,2.0,3.000,0.844635
12.06.2023,14.06.2023,127776,5,28,1.0,2.000,0.56309
27.06.2023,28.06.2023,145424,5,29,3.0,2.500,0.7038625
10.06.2023,13.06.2023,124476,6,60,1.0,3.750,1.3295474999999999
22.06.2023,25.06.2023,139850,7,43,0.0,3.000,0.705213
24.06.2023,26.06.2023,142043,6,48,1.0,2.500,0.5876775
19.06.2023,22.06.2023,135514,4,40,1.0,3.750,1.0557937499999999
10.06.2023,13.06.2023,124576,2,52,1.0,2.500,0.5876775
12.06.2023,15.06.2023,null,4,60,1.0,3.750,1.3295474999999999
27.06.2023,29.06.2023,146251,6,52,1.0,2.500,0.5876775
26.06.2023,29.06.2023,null,4,77,1.0,3.000,1.32462
16.06.2023,18.06.2023,132230,5,77,1.0,3.000,1.32462
24.06.2023,25.06.2023,141755,3,32,1.0,3.000,0.844635
11.06.2023,14.06.2023,126539,7,49,1.0,3.000,0.705213
04.06.2023,07.06.2023,118484,7,73,1.0,3.750,1.655775
20.06.2023,21.06.2023,137820,7,71,1.0,3.750,1.655775
27.06.2023,28.06.2023,145249,1,51,1.0,3.000,0.705213
03.06.2023,06.06.2023,116728,4,77,1.0,3.000,1.32462
16.06.2023,20.06.2023,132532,6,30,1.0,3.000,0.844635
02.06.2023,07.06.2023,null,6,54,1.0,2.500,0.5876775
05.06.2023,07.06.2023,119081,6,79,1.0,3.750,1.655775
19.06.2023,22.06.2023,136507,4,33,1.0,3.500,0.9854075
16.06.2023,19.06.2023,131991,4,70,1.0,3.250,1.4350049999999999
19.06.2023,22.06.2023,136709,2,63,1.0,0.800,0.36363680000000004
20.06.2023,23.06.2023,137220,2,25,1.0,2.200,0.619399
07.06.2023,11.06.2023,121052,4,39,1.0,4.250,1.19656625
11.06.2023,13.06.2023,126204,5,17,1.0,9.500,3.158484
07.06.2023,08.06.2023,121119,4,41,1.0,4.250,1.19656625
30.06.2023,02.07.2023,148831,1,17,1.0,9.500,3.158484
19.06.2023,21.06.2023,135817,6,75,0.0,3.500,1.54539
09.06.2023,13.06.2023,123357,2,59,1.0,4.500,1.595457
12.06.2023,15.06.2023,null,4,61,1.0,4.750,1.6840935
29.06.2023,01.07.2023,null,5,72,1.0,3.250,1.4350049999999999
26.06.2023,27.06.2023,144029,2,44,2.0,2.500,0.5876775
26.06.2023,27.06.2023,144608,6,36,2.0,3.750,1.0557937499999999
24.06.2023,27.06.2023,142256,1,22,2.0,2.000,0.56309
10.06.2023,13.06.2023,124639,1,47,2.0,3.000,0.705213
29.06.2023,02.07.2023,147364,6,27,2.0,3.500,0.9854075
29.06.2023,04.07.2023,147729,1,48,2.0,2.500,0.5876775
16.06.2023,19.06.2023,131742,5,54,2.0,2.500,0.5876775
08.06.2023,11.06.2023,122976,4,59,2.0,4.500,1.595457
16.06.2023,20.06.2023,131879,6,27,2.0,3.500,0.9854075
24.06.2023,25.06.2023,142167,5,49,2.0,3.000,0.705213
19.06.2023,22.06.2023,135650,5,44,2.0,2.500,0.5876775
03.06.2023,05.06.2023,117412,7,33,0.0,3.500,0.9854075
04.06.2023,05.06.2023,118350,7,39,2.0,4.250,1.19656625
25.06.2023,26.06.2023,143311,7,41,2.0,4.250,1.19656625
03.06.2023,04.06.2023,117422,6,49,2.0,3.000,0.705213
02.06.2023,05.06.2023,115288,6,40,2.0,3.750,1.0557937499999999
15.06.2023,17.06.2023,131082,1,40,2.0,3.750,1.0557937499999999
03.06.2023,04.06.2023,116380,4,22,2.0,2.000,0.56309
28.06.2023,29.06.2023,147270,7,30,2.0,3.000,0.844635
27.06.2023,30.06.2023,145112,1,54,0.0,2.500,0.5876775
06.06.2023,07.06.2023,119911,6,26,2.0,3.000,0.844635
22.06.2023,25.06.2023,139330,6,37,2.0,3.000,0.844635
14.06.2023,17.06.2023,130289,6,36,0.0,3.750,1.0557937499999999
26.06.2023,27.06.2023,144453,2,65,2.0,0.800,0.36363680000000004
01.06.2023,03.06.2023,114699,5,53,1.0,3.000,0.705213
06.06.2023,08.06.2023,120278,7,50,1.0,2.500,0.5876775
07.06.2023,08.06.2023,null,6,46,1.0,2.500,0.5876775
29.06.2023,02.07.2023,147586,5,77,1.0,3.000,1.32462
03.06.2023,06.06.2023,116726,6,24,1.0,3.000,0.844635
14.06.2023,19.06.2023,129461,1,46,1.0,2.500,0.5876775
21.06.2023,23.06.2023,138686,6,48,1.0,2.500,0.5876775
11.06.2023,14.06.2023,126234,6,71,1.0,3.750,1.655775
06.06.2023,08.06.2023,120311,7,71,1.0,3.750,1.655775
18.06.2023,20.06.2023,134541,4,46,1.0,2.500,0.5876775
27.06.2023,29.06.2023,145232,4,51,1.0,3.000,0.705213
10.06.2023,12.06.2023,125495,1,47,1.0,3.000,0.705213
10.06.2023,13.06.2023,125182,7,73,1.0,3.750,1.655775
26.06.2023,29.06.2023,143860,5,29,1.0,2.500,0.7038625
17.06.2023,20.06.2023,133338,3,71,1.0,3.750,1.655775
12.06.2023,14.06.2023,127006,7,73,1.0,3.750,1.655775
28.06.2023,01.07.2023,146354,4,57,1.0,3.100,0.7287201
14.06.2023,19.06.2023,129593,5,20,1.0,7.600,5.4920792
21.06.2023,22.06.2023,138594,1,33,1.0,3.500,0.9854075
18.06.2023,20.06.2023,135393,5,28,1.0,2.000,0.56309
26.06.2023,28.06.2023,144838,4,63,1.0,0.800,0.36363680000000004
18.06.2023,19.06.2023,134161,6,72,1.0,3.250,1.4350049999999999
20.06.2023,21.06.2023,137684,7,5,1.0,15.000,8.318205
01.06.2023,03.06.2023,114404,7,59,1.0,4.500,1.595457
29.06.2023,01.07.2023,148172,4,69,0.0,3.250,1.4350049999999999
27.06.2023,29.06.2023,145033,2,57,1.0,3.100,0.7287201
14.06.2023,17.06.2023,129746,4,64,1.0,0.800,0.36363680000000004
08.06.2023,12.06.2023,122474,7,33,1.0,3.500,0.9854075
02.06.2023,07.06.2023,115906,6,33,2.0,3.500,0.9854075
18.06.2023,21.06.2023,134172,1,49,0.0,3.000,0.705213
15.06.2023,17.06.2023,131199,7,58,2.0,3.500,1.2409109999999999
21.06.2023,23.06.2023,138510,7,38,2.0,3.750,1.0557937499999999
02.06.2023,03.06.2023,115271,2,40,2.0,3.750,1.0557937499999999
23.06.2023,26.06.2023,141176,7,24,2.0,3.000,0.844635
09.06.2023,11.06.2023,124008,4,30,2.0,3.000,0.844635
01.06.2023,03.06.2023,114195,4,32,2.0,3.000,0.844635
07.06.2023,12.06.2023,null,4,30,2.0,3.000,0.844635
27.06.2023,30.06.2023,145177,1,41,3.0,4.250,1.19656625
20.06.2023,23.06.2023,137161,4,43,2.0,3.000,0.705213
07.06.2023,08.06.2023,121074,5,49,1.0,3.000,0.705213
02.06.2023,05.06.2023,115849,5,51,1.0,3.000,0.705213
26.06.2023,27.06.2023,144016,4,87,0.0,3.000,0.844635
03.06.2023,05.06.2023,116393,6,60,1.0,3.750,1.3295474999999999
22.06.2023,25.06.2023,139547,6,46,1.0,2.500,0.5876775
04.06.2023,06.06.2023,117820,4,52,1.0,2.500,0.5876775
