Data zamówienia,Data księgowania,ID Zamówienia,Sklep ID,Produkt ID,Liczba jednostek,Cena jednostkowa,Cena zakupu
07.02.2023,08.02.2023,20926,6,6,1.0,21.000,11.645487000000001
06.02.2023,08.02.2023,20262,1,42,2.0,2.500,0.5876775
11.02.2023,15.02.2023,23290,4,55,1.0,4.000,0.940284
25.02.2023,27.02.2023,31577,6,2,1.0,18.000,9.981846
28.02.2023,03.03.2023,33259,2,50,2.0,2.500,0.5876775
22.02.2023,24.02.2023,29998,1,27,3.0,3.500,0.9854075
12.02.2023,14.02.2023,23911,5,79,1.0,3.750,1.655775
11.02.2023,15.02.2023,23370,7,33,1.0,3.500,0.9854075
11.02.2023,14.02.2023,23095,7,59,1.0,4.500,1.595457
17.02.2023,19.02.2023,26714,2,40,2.0,3.750,1.0557937499999999
14.02.2023,16.02.2023,25108,1,32,2.0,3.000,0.844635
03.02.2023,05.02.2023,18651,6,45,1.0,3.000,0.705213
03.02.2023,05.02.2023,18983,5,43,0.0,3.000,0.705213
28.02.2023,03.03.2023,33489,6,53,1.0,3.000,0.705213
27.02.2023,28.02.2023,33168,4,44,2.0,2.500,0.5876775
18.02.2023,20.02.2023,27500,1,57,2.0,3.100,0.7287201
07.02.2023,10.02.2023,20978,1,44,2.0,2.500,0.5876775
02.02.2023,05.02.2023,18431,6,25,0.0,2.200,0.619399
24.02.2023,25.02.2023,31253,7,46,3.0,2.500,0.5876775
22.02.2023,25.02.2023,null,5,55,3.0,4.000,0.940284
28.02.2023,02.03.2023,33616,1,30,2.0,3.000,0.844635
20.02.2023,21.02.2023,28714,7,27,1.0,3.500,0.9854075
07.02.2023,09.02.2023,20720,6,70,1.0,3.250,1.4350049999999999
17.02.2023,18.02.2023,26744,5,61,2.0,4.750,1.6840935
01.02.2023,06.02.2023,17553,6,59,2.0,4.500,1.595457
26.02.2023,01.03.2023,32070,6,46,0.0,2.500,0.5876775
26.02.2023,01.03.2023,32500,1,26,1.0,3.000,0.844635
27.02.2023,28.02.2023,32818,6,37,1.0,3.000,0.844635
04.02.2023,06.02.2023,19374,7,45,1.0,3.000,0.705213
01.02.2023,04.02.2023,17642,7,44,1.0,2.500,0.5876775
21.02.2023,23.02.2023,29391,1,42,2.0,2.500,0.5876775
22.02.2023,24.02.2023,29758,6,49,2.0,3.000,0.705213
24.02.2023,28.02.2023,31057,7,56,2.0,2.550,0.59943105
09.02.2023,12.02.2023,22347,4,34,1.0,2.450,0.68978525
19.02.2023,22.02.2023,null,7,87,2.0,3.000,0.844635
16.02.2023,19.02.2023,26298,7,78,1.0,4.500,1.9869299999999999
15.02.2023,18.02.2023,25636,4,72,1.0,3.250,1.4350049999999999
12.02.2023,13.02.2023,24163,2,63,2.0,0.800,0.36363680000000004
05.02.2023,06.02.2023,19807,4,46,2.0,2.500,0.5876775
11.02.2023,13.02.2023,23323,2,65,2.0,0.800,0.36363680000000004
09.02.2023,12.02.2023,21859,6,54,2.0,2.500,0.5876775
26.02.2023,27.02.2023,null,6,47,1.0,3.000,0.705213
27.02.2023,02.03.2023,32588,7,43,2.0,3.000,0.705213
24.02.2023,27.02.2023,31359,1,44,2.0,2.500,0.5876775
25.02.2023,27.02.2023,31738,3,34,0.0,2.450,0.68978525
24.02.2023,27.02.2023,31176,1,41,1.0,4.250,1.19656625
28.02.2023,01.03.2023,33593,7,28,1.0,2.000,0.56309
06.02.2023,09.02.2023,20364,4,44,2.0,2.500,0.5876775
09.02.2023,13.02.2023,21916,6,42,2.0,2.500,0.5876775
05.02.2023,08.02.2023,19998,6,55,0.0,4.000,0.940284
19.02.2023,20.02.2023,28323,7,31,0.0,2.200,0.619399
04.02.2023,07.02.2023,19229,6,24,2.0,3.000,0.844635
18.02.2023,22.02.2023,27294,6,75,1.0,3.500,1.54539
20.02.2023,21.02.2023,28508,6,14,1.0,8.950,2.9756243999999996
11.02.2023,13.02.2023,23112,4,69,0.0,3.250,1.4350049999999999
01.02.2023,04.02.2023,17742,6,33,1.0,3.500,0.9854075
23.02.2023,25.02.2023,30588,6,40,1.0,3.750,1.0557937499999999
18.02.2023,21.02.2023,27682,2,58,1.0,3.500,1.2409109999999999
11.02.2023,14.02.2023,23529,7,59,2.0,4.500,1.595457
28.02.2023,01.03.2023,33422,4,87,2.0,2.100,0.5912445
13.02.2023,15.02.2023,24487,6,25,2.0,2.200,0.619399
20.02.2023,23.02.2023,29047,7,45,1.0,3.000,0.705213
21.02.2023,24.02.2023,29110,6,54,1.0,2.500,0.5876775
14.02.2023,17.02.2023,25282,4,24,1.0,3.000,0.844635
05.02.2023,08.02.2023,19695,1,71,1.0,3.750,1.655775
15.02.2023,16.02.2023,25605,5,46,1.0,2.500,0.5876775
07.02.2023,09.02.2023,20862,1,26,1.0,3.000,0.844635
10.02.2023,12.02.2023,22781,6,51,0.0,3.000,0.705213
19.02.2023,22.02.2023,27956,2,49,2.0,3.000,0.705213
25.02.2023,28.02.2023,31450,4,53,2.0,3.000,0.705213
17.02.2023,22.02.2023,27000,4,22,1.0,2.000,0.56309
04.02.2023,08.02.2023,19415,6,31,2.0,2.200,0.619399
07.02.2023,10.02.2023,21126,4,31,2.0,2.200,0.619399
14.02.2023,17.02.2023,24939,5,69,1.0,3.250,1.4350049999999999
24.02.2023,26.02.2023,31219,6,58,1.0,3.500,1.2409109999999999
07.02.2023,08.02.2023,20956,6,69,1.0,3.250,1.4350049999999999
11.02.2023,13.02.2023,23385,5,34,2.0,2.450,0.68978525
11.02.2023,15.02.2023,23046,7,29,2.0,2.500,0.7038625
20.02.2023,23.02.2023,28673,5,53,1.0,3.000,0.705213
13.02.2023,14.02.2023,24778,4,51,1.0,3.000,0.705213
14.02.2023,17.02.2023,25246,1,45,1.0,3.000,0.705213
28.02.2023,01.03.2023,33590,7,47,1.0,3.000,0.705213
20.02.2023,23.02.2023,28907,7,42,1.0,2.500,0.5876775
13.02.2023,14.02.2023,24443,7,32,1.0,3.000,0.844635
12.02.2023,15.02.2023,23827,2,71,1.0,3.750,1.655775
15.02.2023,16.02.2023,25894,6,51,2.0,3.000,0.705213
17.02.2023,20.02.2023,26871,7,25,1.0,2.200,0.619399
22.02.2023,24.02.2023,29703,5,25,1.0,2.200,0.619399
22.02.2023,26.02.2023,29922,4,45,2.0,3.000,0.705213
05.02.2023,07.02.2023,null,4,51,2.0,3.000,0.705213
15.02.2023,16.02.2023,25931,4,24,2.0,3.000,0.844635
20.02.2023,22.02.2023,28473,1,34,3.0,2.450,0.68978525
13.02.2023,16.02.2023,24698,2,27,2.0,3.500,0.9854075
14.02.2023,15.02.2023,25045,1,49,1.0,3.000,0.705213
03.02.2023,07.02.2023,18688,2,49,1.0,3.000,0.705213
13.02.2023,15.02.2023,24518,1,73,1.0,3.750,1.655775
10.02.2023,15.02.2023,22996,7,47,1.0,3.000,0.705213
04.02.2023,06.02.2023,19329,2,87,1.0,3.000,0.844635
10.02.2023,13.02.2023,22978,7,50,1.0,2.500,0.5876775
20.02.2023,23.02.2023,28659,1,43,2.0,3.000,0.705213
24.02.2023,28.02.2023,31330,4,22,1.0,2.000,0.56309
11.02.2023,12.02.2023,null,7,47,2.0,3.000,0.705213
16.02.2023,20.02.2023,26558,6,55,2.0,4.000,0.940284
26.02.2023,27.02.2023,32142,2,69,1.0,3.250,1.4350049999999999
06.02.2023,08.02.2023,20264,6,74,1.0,3.500,1.54539
26.02.2023,27.02.2023,31972,1,70,1.0,3.250,1.4350049999999999
15.02.2023,18.02.2023,25615,7,79,1.0,3.750,1.655775
13.02.2023,15.02.2023,24371,2,65,2.0,0.800,0.36363680000000004
28.02.2023,03.03.2023,33320,6,59,2.0,4.500,1.595457
27.02.2023,28.02.2023,32935,7,77,1.0,3.000,1.32462
28.02.2023,01.03.2023,33310,1,24,1.0,3.000,0.844635
04.02.2023,05.02.2023,19309,4,47,1.0,3.000,0.705213
25.02.2023,28.02.2023,31803,4,44,1.0,2.500,0.5876775
26.02.2023,01.03.2023,32320,4,34,1.0,2.450,0.68978525
15.02.2023,18.02.2023,25768,4,37,2.0,3.000,0.844635
17.02.2023,20.02.2023,26884,4,33,2.0,3.500,0.9854075
08.02.2023,09.02.2023,21602,5,59,1.0,4.500,1.595457
27.02.2023,01.03.2023,32917,2,82,1.0,12.000,8.81484
02.02.2023,05.02.2023,18313,1,72,0.0,3.250,1.4350049999999999
22.02.2023,27.02.2023,30114,1,33,1.0,3.500,0.9854075
15.02.2023,16.02.2023,25917,7,65,1.0,0.800,0.36363680000000004
05.02.2023,07.02.2023,20080,5,41,2.0,4.250,1.19656625
25.02.2023,27.02.2023,31484,7,46,2.0,2.500,0.5876775
08.02.2023,13.02.2023,21712,1,75,1.0,3.500,1.54539
28.02.2023,01.03.2023,33558,6,34,2.0,2.450,0.68978525
24.02.2023,26.02.2023,30923,6,46,0.0,2.500,0.5876775
18.02.2023,20.02.2023,27752,4,71,1.0,3.750,1.655775
11.02.2023,13.02.2023,23285,2,45,1.0,3.000,0.705213
02.02.2023,05.02.2023,18111,5,52,1.0,2.500,0.5876775
18.02.2023,20.02.2023,27690,6,26,1.0,3.000,0.844635
15.02.2023,16.02.2023,25553,1,42,1.0,2.500,0.5876775
05.02.2023,06.02.2023,19778,1,29,1.0,2.500,0.7038625
05.02.2023,08.02.2023,19858,6,31,2.0,2.200,0.619399
16.02.2023,19.02.2023,26565,7,64,1.0,0.800,0.36363680000000004
07.02.2023,09.02.2023,20730,5,20,1.0,7.600,5.4920792
25.02.2023,28.02.2023,31436,4,70,1.0,3.250,1.4350049999999999
26.02.2023,27.02.2023,32030,7,76,1.0,3.500,1.54539
18.02.2023,19.02.2023,27609,6,54,0.0,2.500,0.5876775
04.02.2023,08.02.2023,19296,4,34,2.0,2.450,0.68978525
10.02.2023,14.02.2023,22776,1,46,2.0,2.500,0.5876775
25.02.2023,27.02.2023,31489,2,36,0.0,3.750,1.0557937499999999
27.02.2023,28.02.2023,32728,7,46,2.0,2.500,0.5876775
14.02.2023,17.02.2023,null,7,28,2.0,2.000,0.56309
24.02.2023,01.03.2023,30972,2,37,1.0,3.000,0.844635
27.02.2023,01.03.2023,32767,1,47,1.0,3.000,0.705213
15.02.2023,20.02.2023,25414,7,51,1.0,3.000,0.705213
17.02.2023,20.02.2023,26882,1,44,2.0,2.500,0.5876775
22.02.2023,24.02.2023,29887,3,31,1.0,2.200,0.619399
08.02.2023,11.02.2023,21470,6,35,1.0,3.100,0.8727895
16.02.2023,17.02.2023,26433,7,31,1.0,2.200,0.619399
26.02.2023,28.02.2023,32146,7,57,2.0,3.100,0.7287201
21.02.2023,23.02.2023,29326,6,26,2.0,3.000,0.844635
28.02.2023,01.03.2023,33644,5,78,1.0,4.500,1.9869299999999999
22.02.2023,27.02.2023,30212,4,79,0.0,3.750,1.655775
14.02.2023,16.02.2023,25263,6,63,1.0,0.800,0.36363680000000004
19.02.2023,22.02.2023,28398,6,36,1.0,3.750,1.0557937499999999
25.02.2023,27.02.2023,31614,6,79,1.0,3.750,1.655775
12.02.2023,13.02.2023,24180,5,41,2.0,4.250,1.19656625
05.02.2023,08.02.2023,20127,4,29,2.0,2.500,0.7038625
06.02.2023,08.02.2023,20331,3,38,2.0,3.750,1.0557937499999999
15.02.2023,17.02.2023,25774,6,46,2.0,2.500,0.5876775
16.02.2023,18.02.2023,25999,4,52,1.0,2.500,0.5876775
04.02.2023,08.02.2023,19373,2,49,1.0,3.000,0.705213
07.02.2023,09.02.2023,20803,7,23,1.0,2.500,0.7038625
09.02.2023,12.02.2023,22185,4,42,1.0,2.500,0.5876775
13.02.2023,16.02.2023,24418,1,42,1.0,2.500,0.5876775
19.02.2023,21.02.2023,27820,4,57,1.0,3.100,0.7287201
13.02.2023,15.02.2023,24492,6,42,2.0,2.500,0.5876775
22.02.2023,27.02.2023,29892,7,54,3.0,2.500,0.5876775
09.02.2023,13.02.2023,22065,6,40,1.0,3.750,1.0557937499999999
17.02.2023,18.02.2023,27036,6,83,1.0,14.000,10.28398
06.02.2023,09.02.2023,20179,4,36,1.0,3.750,1.0557937499999999
16.02.2023,21.02.2023,26337,5,63,1.0,0.800,0.36363680000000004
17.02.2023,19.02.2023,27100,4,34,0.0,2.450,0.68978525
18.02.2023,20.02.2023,27735,2,63,2.0,0.800,0.36363680000000004
10.02.2023,12.02.2023,22603,1,41,2.0,4.250,1.19656625
08.02.2023,13.02.2023,21681,4,23,2.0,2.500,0.7038625
13.02.2023,14.02.2023,24627,6,46,2.0,2.500,0.5876775
13.02.2023,15.02.2023,24434,4,23,0.0,2.500,0.7038625
09.02.2023,12.02.2023,null,7,71,1.0,3.750,1.655775
18.02.2023,19.02.2023,27588,1,77,1.0,3.000,1.32462
14.02.2023,15.02.2023,24814,4,48,0.0,2.500,0.5876775
14.02.2023,17.02.2023,24950,1,44,1.0,2.500,0.5876775
22.02.2023,24.02.2023,null,2,44,0.0,2.500,0.5876775
27.02.2023,02.03.2023,32670,1,55,2.0,4.000,0.940284
25.02.2023,28.02.2023,31871,7,57,2.0,3.100,0.7287201
10.02.2023,13.02.2023,null,6,47,2.0,3.000,0.705213
24.02.2023,25.02.2023,31156,7,33,2.0,3.500,0.9854075
21.02.2023,24.02.2023,29164,4,60,3.0,3.750,1.3295474999999999
01.02.2023,02.02.2023,17688,1,37,2.0,3.000,0.844635
03.02.2023,07.02.2023,18958,5,33,2.0,3.500,0.9854075
11.02.2023,13.02.2023,23354,4,33,2.0,3.500,0.9854075
16.02.2023,19.02.2023,26063,7,79,1.0,3.750,1.655775
18.02.2023,19.02.2023,27640,6,76,1.0,3.500,1.54539
17.02.2023,18.02.2023,26867,6,28,2.0,2.000,0.56309
11.02.2023,12.02.2023,23190,6,40,2.0,3.750,1.0557937499999999
23.02.2023,28.02.2023,30293,7,63,2.0,0.800,0.36363680000000004
24.02.2023,26.02.2023,31363,4,41,2.0,4.250,1.19656625
07.02.2023,10.02.2023,20738,4,39,2.0,4.250,1.19656625
22.02.2023,23.02.2023,null,1,39,2.0,4.250,1.19656625
26.02.2023,27.02.2023,32138,4,63,2.0,0.800,0.36363680000000004
20.02.2023,22.02.2023,29061,7,73,1.0,3.750,1.655775
01.02.2023,04.02.2023,17485,6,47,1.0,3.000,0.705213
12.02.2023,14.02.2023,23857,3,57,1.0,3.100,0.7287201
05.02.2023,06.02.2023,19854,6,50,0.0,2.500,0.5876775
12.02.2023,15.02.2023,24138,1,25,1.0,2.200,0.619399
28.02.2023,02.03.2023,33370,1,59,1.0,4.500,1.595457
25.02.2023,27.02.2023,31510,2,75,0.0,3.500,1.54539
23.02.2023,26.02.2023,30269,1,76,1.0,3.500,1.54539
04.02.2023,07.02.2023,19215,6,27,1.0,3.500,0.9854075
02.02.2023,05.02.2023,18329,1,29,2.0,2.500,0.7038625
26.02.2023,28.02.2023,32059,2,58,2.0,3.500,1.2409109999999999
04.02.2023,07.02.2023,19315,2,40,2.0,3.750,1.0557937499999999
01.02.2023,05.02.2023,17360,6,87,2.0,3.000,0.844635
18.02.2023,19.02.2023,27406,5,71,1.0,3.750,1.655775
19.02.2023,22.02.2023,28433,4,32,1.0,3.000,0.844635
12.02.2023,15.02.2023,23780,7,54,1.0,2.500,0.5876775
03.02.2023,05.02.2023,18851,6,77,1.0,3.000,1.32462
02.02.2023,04.02.2023,17993,5,53,1.0,3.000,0.705213
04.02.2023,06.02.2023,19408,6,61,1.0,4.750,1.6840935
03.02.2023,05.02.2023,18708,1,61,1.0,4.750,1.6840935
07.02.2023,08.02.2023,21019,4,28,1.0,2.000,0.56309
01.02.2023,02.02.2023,17577,2,44,0.0,2.500,0.5876775
24.02.2023,26.02.2023,30920,3,33,2.0,3.500,0.9854075
13.02.2023,16.02.2023,24553,4,75,0.0,3.500,1.54539
26.02.2023,01.03.2023,32255,3,70,1.0,3.250,1.4350049999999999
13.02.2023,15.02.2023,24490,1,27,2.0,3.500,0.9854075
28.02.2023,02.03.2023,33386,2,27,2.0,3.500,0.9854075
07.02.2023,09.02.2023,21177,7,59,2.0,4.500,1.595457
15.02.2023,18.02.2023,25970,5,22,2.0,2.000,0.56309
10.02.2023,13.02.2023,22445,6,40,2.0,3.750,1.0557937499999999
18.02.2023,20.02.2023,27537,4,52,1.0,2.500,0.5876775
07.02.2023,09.02.2023,20727,5,46,2.0,2.500,0.5876775
18.02.2023,21.02.2023,27568,4,30,1.0,3.000,0.844635
23.02.2023,25.02.2023,30409,6,56,1.0,2.550,0.59943105
01.02.2023,03.02.2023,17456,3,49,2.0,3.000,0.705213
27.02.2023,02.03.2023,32599,5,8,1.0,45.000,24.954615
01.02.2023,03.02.2023,17767,6,57,1.0,3.100,0.7287201
13.02.2023,15.02.2023,24481,1,55,0.0,4.000,0.940284
14.02.2023,17.02.2023,25126,1,38,1.0,3.750,1.0557937499999999
15.02.2023,18.02.2023,25963,7,82,1.0,12.000,8.81484
09.02.2023,13.02.2023,22244,5,64,1.0,0.800,0.36363680000000004
17.02.2023,20.02.2023,26883,6,75,1.0,3.500,1.54539
01.02.2023,06.02.2023,17611,6,39,2.0,4.250,1.19656625
21.02.2023,24.02.2023,null,6,41,2.0,4.250,1.19656625
20.02.2023,21.02.2023,28470,4,46,0.0,2.500,0.5876775
09.02.2023,10.02.2023,22191,5,43,1.0,3.000,0.705213
15.02.2023,19.02.2023,25498,5,23,1.0,2.500,0.7038625
03.02.2023,06.02.2023,18939,1,37,2.0,3.000,0.844635
27.02.2023,02.03.2023,32870,1,37,2.0,3.000,0.844635
09.02.2023,12.02.2023,22089,7,37,2.0,3.000,0.844635
20.02.2023,21.02.2023,28675,7,76,1.0,3.500,1.54539
18.02.2023,21.02.2023,27318,1,74,1.0,3.500,1.54539
22.02.2023,26.02.2023,29870,6,58,1.0,3.500,1.2409109999999999
02.02.2023,07.02.2023,18331,7,33,1.0,3.500,0.9854075
07.02.2023,09.02.2023,21125,3,64,1.0,0.800,0.36363680000000004
10.02.2023,11.02.2023,null,1,69,1.0,3.250,1.4350049999999999
16.02.2023,21.02.2023,26349,1,69,1.0,3.250,1.4350049999999999
28.02.2023,03.03.2023,33423,1,72,2.0,2.650,1.170081
19.02.2023,20.02.2023,28150,1,60,2.0,3.750,1.3295474999999999
07.02.2023,08.02.2023,20750,2,64,2.0,0.800,0.36363680000000004
03.02.2023,06.02.2023,18594,7,48,1.0,2.500,0.5876775
22.02.2023,23.02.2023,null,4,43,1.0,3.000,0.705213
17.02.2023,21.02.2023,26667,7,24,1.0,3.000,0.844635
14.02.2023,17.02.2023,25034,6,42,1.0,2.500,0.5876775
16.02.2023,20.02.2023,26022,1,23,1.0,2.500,0.7038625
17.02.2023,21.02.2023,27009,7,49,1.0,3.000,0.705213
09.02.2023,11.02.2023,21839,1,41,1.0,4.250,1.19656625
06.02.2023,08.02.2023,20600,5,49,2.0,3.000,0.705213
16.02.2023,19.02.2023,26190,4,30,2.0,3.000,0.844635
27.02.2023,01.03.2023,32896,6,23,3.0,2.500,0.7038625
22.02.2023,27.02.2023,29785,4,69,1.0,3.250,1.4350049999999999
01.02.2023,02.02.2023,17356,6,72,1.0,3.250,1.4350049999999999
15.02.2023,17.02.2023,25832,4,70,0.0,3.250,1.4350049999999999
25.02.2023,27.02.2023,31627,6,74,1.0,3.500,1.54539
11.02.2023,14.02.2023,23345,7,58,2.0,3.500,1.2409109999999999
17.02.2023,19.02.2023,27120,7,48,2.0,2.500,0.5876775
04.02.2023,07.02.2023,19604,4,23,2.0,2.500,0.7038625
01.02.2023,04.02.2023,17621,4,52,2.0,2.500,0.5876775
25.02.2023,26.02.2023,31919,4,71,1.0,3.750,1.655775
02.02.2023,04.02.2023,18285,3,50,1.0,2.500,0.5876775
25.02.2023,28.02.2023,31813,7,54,1.0,2.500,0.5876775
23.02.2023,25.02.2023,30347,6,71,1.0,3.750,1.655775
04.02.2023,07.02.2023,19548,1,37,1.0,3.000,0.844635
08.02.2023,11.02.2023,21816,6,53,1.0,3.000,0.705213
07.02.2023,09.02.2023,20804,5,45,2.0,3.000,0.705213
21.02.2023,24.02.2023,29154,1,55,1.0,4.000,0.940284
23.02.2023,27.02.2023,30625,7,33,2.0,3.500,0.9854075
17.02.2023,21.02.2023,27127,7,69,0.0,3.250,1.4350049999999999
12.02.2023,14.02.2023,23898,6,70,1.0,3.250,1.4350049999999999
17.02.2023,21.02.2023,27086,1,65,2.0,0.800,0.36363680000000004
27.02.2023,01.03.2023,32913,2,40,0.0,3.750,1.0557937499999999
12.02.2023,15.02.2023,23651,7,54,1.0,2.500,0.5876775
20.02.2023,22.02.2023,28610,7,24,1.0,3.000,0.844635
07.02.2023,10.02.2023,20681,2,31,0.0,2.200,0.619399
13.02.2023,14.02.2023,24304,3,64,1.0,0.800,0.36363680000000004
07.02.2023,08.02.2023,20899,1,36,2.0,3.750,1.0557937499999999
22.02.2023,23.02.2023,30110,5,77,1.0,3.000,1.32462
03.02.2023,06.02.2023,19010,4,50,1.0,2.500,0.5876775
14.02.2023,15.02.2023,25142,4,53,1.0,3.000,0.705213
14.02.2023,15.02.2023,25208,4,50,2.0,2.500,0.5876775
25.02.2023,26.02.2023,31784,1,55,1.0,4.000,0.940284
11.02.2023,14.02.2023,23532,6,37,2.0,3.000,0.844635
18.02.2023,20.02.2023,27669,3,72,1.0,3.250,1.4350049999999999
21.02.2023,24.02.2023,29153,5,79,1.0,3.750,1.655775
05.02.2023,08.02.2023,19834,2,60,1.0,3.750,1.3295474999999999
27.02.2023,02.03.2023,32766,7,34,2.0,2.450,0.68978525
05.02.2023,06.02.2023,19988,7,38,2.0,3.750,1.0557937499999999
19.02.2023,22.02.2023,28200,7,36,2.0,3.750,1.0557937499999999
08.02.2023,11.02.2023,21499,1,77,1.0,3.000,1.32462
11.02.2023,14.02.2023,23060,5,24,0.0,3.000,0.844635
12.02.2023,13.02.2023,23844,5,48,1.0,2.500,0.5876775
19.02.2023,21.02.2023,28307,4,53,1.0,3.000,0.705213
18.02.2023,20.02.2023,27240,5,34,1.0,2.450,0.68978525
15.02.2023,16.02.2023,25825,7,50,2.0,2.500,0.5876775
20.02.2023,23.02.2023,28939,7,55,1.0,4.000,0.940284
19.02.2023,21.02.2023,28030,7,25,1.0,2.200,0.619399
08.02.2023,10.02.2023,21618,4,57,2.0,3.100,0.7287201
16.02.2023,21.02.2023,26070,7,39,1.0,4.250,1.19656625
07.02.2023,08.02.2023,20854,7,24,2.0,3.000,0.844635
16.02.2023,18.02.2023,26371,2,36,1.0,3.750,1.0557937499999999
14.02.2023,17.02.2023,24810,2,58,0.0,3.500,1.2409109999999999
03.02.2023,06.02.2023,18654,6,27,2.0,3.500,0.9854075
05.02.2023,08.02.2023,19746,4,71,1.0,3.750,1.655775
28.02.2023,03.03.2023,33349,4,41,1.0,4.250,1.19656625
12.02.2023,13.02.2023,23899,5,56,0.0,2.550,0.59943105
13.02.2023,14.02.2023,24378,5,53,2.0,3.000,0.705213
08.02.2023,12.02.2023,21235,7,35,1.0,3.100,0.8727895
20.02.2023,22.02.2023,28963,4,35,1.0,3.100,0.8727895
21.02.2023,24.02.2023,29108,5,45,2.0,3.000,0.705213
08.02.2023,11.02.2023,21670,1,34,1.0,2.450,0.68978525
18.02.2023,21.02.2023,27751,6,25,0.0,2.200,0.619399
17.02.2023,19.02.2023,null,4,25,1.0,2.200,0.619399
04.02.2023,05.02.2023,19489,7,28,1.0,2.000,0.56309
21.02.2023,22.02.2023,null,6,29,3.0,2.500,0.7038625
26.02.2023,27.02.2023,31959,4,58,1.0,3.500,1.2409109999999999
01.02.2023,04.02.2023,17662,4,79,1.0,3.750,1.655775
11.02.2023,13.02.2023,23462,7,75,1.0,3.500,1.54539
14.02.2023,15.02.2023,25176,1,36,1.0,3.750,1.0557937499999999
17.02.2023,22.02.2023,27131,1,40,1.0,3.750,1.0557937499999999
27.02.2023,28.02.2023,32749,7,36,1.0,3.750,1.0557937499999999
16.02.2023,19.02.2023,26471,6,59,1.0,4.500,1.595457
13.02.2023,15.02.2023,24389,6,28,0.0,2.000,0.56309
22.02.2023,25.02.2023,29999,4,58,2.0,3.500,1.2409109999999999
17.02.2023,22.02.2023,27068,1,22,2.0,2.000,0.56309
16.02.2023,19.02.2023,26082,1,49,1.0,3.000,0.705213
16.02.2023,17.02.2023,26077,4,50,0.0,2.500,0.5876775
27.02.2023,28.02.2023,32639,7,26,1.0,3.000,0.844635
18.02.2023,22.02.2023,27697,5,77,0.0,3.000,1.32462
10.02.2023,12.02.2023,22696,4,5,0.0,15.000,8.318205
28.02.2023,01.03.2023,33607,2,57,1.0,3.100,0.7287201
11.02.2023,12.02.2023,23259,7,55,1.0,4.000,0.940284
21.02.2023,24.02.2023,29106,7,50,0.0,2.500,0.5876775
25.02.2023,27.02.2023,31610,5,31,2.0,2.200,0.619399
27.02.2023,02.03.2023,32640,4,55,3.0,4.000,0.940284
18.02.2023,22.02.2023,27636,1,40,1.0,3.750,1.0557937499999999
24.02.2023,26.02.2023,30992,6,72,1.0,3.250,1.4350049999999999
16.02.2023,21.02.2023,26017,1,72,1.0,3.250,1.4350049999999999
19.02.2023,22.02.2023,28265,5,84,1.0,0.800,0.36363680000000004
03.02.2023,07.02.2023,18665,6,74,1.0,3.500,1.54539
01.02.2023,05.02.2023,17521,7,27,2.0,3.500,0.9854075
02.02.2023,04.02.2023,null,4,46,2.0,2.500,0.5876775
26.02.2023,01.03.2023,32474,1,39,2.0,4.250,1.19656625
10.02.2023,13.02.2023,22461,1,84,0.0,0.800,0.36363680000000004
16.02.2023,19.02.2023,26136,6,52,2.0,2.500,0.5876775
14.02.2023,17.02.2023,25040,7,45,1.0,3.000,0.705213
25.02.2023,27.02.2023,31692,7,50,1.0,2.500,0.5876775
23.02.2023,26.02.2023,30252,2,23,1.0,2.500,0.7038625
